time,precipitation,temperature,irradiance_surface,irradiance_toa,snowfall,snow_mass,cloud_cover,air_density,generation solar,generation wind onshore
2015-12-05 10:00:00,0.0,14.176,352.8544,551.6921,0.0,0.0029,0.2465,1.1906,3682.0,1347.0
2015-12-05 11:00:00,0.0001,15.86,422.6961,632.294,0.0,0.0026,0.2322,1.1839,4589.0,1606.0
2015-12-05 12:00:00,0.0006,16.89,437.0477,646.6167,0.0,0.0022,0.227,1.1788,4962.0,2237.0
2015-12-05 13:00:00,0.0016,17.271,395.5059,593.7065,0.0,0.002,0.1982,1.1759,5125.0,2579.0
2015-12-05 14:00:00,0.0022,17.121,302.384,477.1302,0.0,0.0018,0.1817,1.1746,5185.0,2691.0
2015-12-05 15:00:00,0.0022,16.203,170.6016,304.8641,0.0,0.0018,0.1991,1.1751,5081.0,3044.0
2015-12-05 16:00:00,0.0027,13.846,41.7133,98.8438,0.0,0.0017,0.2148,1.1775,4783.0,3359.0
2015-12-05 17:00:00,0.0052,12.363,1.2886,8.4407,0.0,0.0017,0.2377,1.1807,4269.0,3399.0
2015-12-05 18:00:00,0.0087,11.855,0.0258,0.2743,0.0,0.0018,0.2805,1.1835,3433.0,3608.0
2015-12-05 19:00:00,0.0119,11.487,0.0,0.0,0.0,0.0018,0.2981,1.1858,2209.0,3652.0
2015-12-05 20:00:00,0.0182,11.178,0.0,0.0,0.0,0.0018,0.3596,1.1879,1103.0,4087.0
2015-12-05 21:00:00,0.0146,10.888,0.0,0.0,0.0,0.0018,0.4435,1.1894,629.0,5064.0
2015-12-05 22:00:00,0.0158,10.546,0.0,0.0,0.0,0.0018,0.5096,1.1904,559.0,5538.0
2015-12-05 23:00:00,0.0141,10.215,0.0,0.0,0.0,0.0018,0.5413,1.1913,353.0,5944.0
2015-12-06 00:00:00,0.016,9.871,0.0,0.0,0.0,0.0018,0.5576,1.192,65.0,2812.0
2015-12-06 01:00:00,0.0178,9.562,0.0,0.0,0.0,0.0018,0.6039,1.1929,61.0,2630.0
2015-12-06 02:00:00,0.0195,9.311,0.0,0.0,0.0,0.0018,0.6636,1.1938,61.0,2759.0
2015-12-06 03:00:00,0.0177,9.139,0.0,0.0,0.0,0.0018,0.6714,1.1947,52.0,2571.0
2015-12-06 04:00:00,0.0148,8.971,0.0,0.0,0.0,0.0018,0.666,1.1957,49.0,2186.0
2015-12-06 05:00:00,0.0139,8.811,0.0,0.0,0.0,0.0018,0.6473,1.1967,49.0,1940.0
2015-12-06 06:00:00,0.0142,8.65,0.0,0.0,0.0,0.0018,0.642,1.1978,49.0,1881.0
2015-12-06 07:00:00,0.0142,8.567,8.5905,30.0096,0.0,0.0018,0.6319,1.1988,172.0,1963.0
2015-12-06 08:00:00,0.0157,9.787,88.8785,215.537,0.0,0.0018,0.576,1.1991,608.0,1818.0
2015-12-06 09:00:00,0.0206,11.397,211.0207,407.8883,0.0,0.0017,0.487,1.1971,1247.0,2012.0
2015-12-06 10:00:00,0.0199,13.103,323.7032,549.1798,0.0,0.0016,0.4449,1.1915,1984.0,2260.0
2015-12-06 11:00:00,0.0205,14.678,400.705,629.7075,0.0,0.0015,0.4228,1.1855,2934.0,2310.0
2015-12-06 12:00:00,0.0187,15.67,410.204,644.0295,0.0,0.0013,0.3926,1.1809,3406.0,2386.0
2015-12-06 13:00:00,0.0156,16.12,361.5755,591.1404,0.0,0.0012,0.3814,1.1778,3352.0,2592.0
2015-12-06 14:00:00,0.0114,16.028,272.2759,474.6697,0.0,0.0011,0.3875,1.1766,3319.0,3009.0
2015-12-06 15:00:00,0.0063,15.242,152.7547,302.5273,0.0,0.0011,0.4038,1.1769,3402.0,3488.0
2015-12-06 16:00:00,0.0045,13.186,36.5226,97.1128,0.0,0.0011,0.4143,1.1789,3245.0,3919.0
2015-12-06 17:00:00,0.0045,11.755,1.2713,8.3174,0.0,0.0011,0.4279,1.1819,2814.0,4086.0
2015-12-06 18:00:00,0.0028,11.181,0.0248,0.2615,0.0,0.0011,0.4533,1.1848,2266.0,3964.0
2015-12-06 19:00:00,0.0033,10.708,0.0,0.0,0.0,0.0011,0.55,1.1876,1608.0,4177.0
2015-12-06 20:00:00,0.0044,10.38,0.0,0.0,0.0,0.0011,0.6461,1.1901,898.0,3611.0
2015-12-06 21:00:00,0.0052,10.162,0.0,0.0,0.0,0.0011,0.6902,1.1919,504.0,2765.0
2015-12-06 22:00:00,0.0066,9.942,0.0,0.0,0.0,0.0011,0.6782,1.1931,320.0,2675.0
2015-12-06 23:00:00,0.0075,9.647,0.0,0.0,0.0,0.0011,0.6054,1.1939,264.0,2241.0
2015-12-07 00:00:00,0.004,9.405,0.0,0.0,0.0,0.0011,0.599,1.1945,823.0,4706.0
2015-12-07 01:00:00,0.0051,9.249,0.0,0.0,0.0,0.0011,0.6688,1.195,818.0,4172.0
2015-12-07 02:00:00,0.0061,9.192,0.0,0.0,0.0,0.0011,0.7282,1.1956,811.0,3792.0
2015-12-07 03:00:00,0.0056,9.221,0.0,0.0,0.0,0.0011,0.7579,1.1963,810.0,3446.0
2015-12-07 04:00:00,0.0051,9.287,0.0,0.0,0.0,0.0011,0.7694,1.1969,809.0,3190.0
2015-12-07 05:00:00,0.0047,9.26,0.0,0.0,0.0,0.0011,0.7807,1.1977,780.0,2983.0
2015-12-07 06:00:00,0.0043,9.209,0.0,0.0,0.0,0.0011,0.7912,1.1984,599.0,2722.0
2015-12-07 07:00:00,0.0042,9.263,6.0335,29.0728,0.0,0.0011,0.799,1.1988,492.0,2419.0
2015-12-07 08:00:00,0.0042,10.114,57.1882,213.345,0.0,0.0011,0.7989,1.1986,1178.0,2031.0
2015-12-07 09:00:00,0.0049,11.223,134.2988,405.5896,0.0,0.001,0.796,1.1969,3070.0,1677.0
2015-12-07 10:00:00,0.0046,12.362,219.4856,546.8037,0.0,0.001,0.7682,1.1934,4383.0,1409.0
2015-12-07 11:00:00,0.0043,13.473,277.5826,627.318,0.0,0.0009,0.7773,1.189,4897.0,1179.0
2015-12-07 12:00:00,0.0035,14.308,299.126,641.6054,0.0,0.0008,0.7518,1.1849,5163.0,1101.0
2015-12-07 13:00:00,0.0035,14.807,276.0041,588.7885,0.0,0.0008,0.758,1.1819,5289.0,1150.0
2015-12-07 14:00:00,0.0048,14.775,196.9673,472.3636,0.0,0.0007,0.7987,1.1806,5302.0,1377.0
2015-12-07 15:00:00,0.009,14.03,95.5045,300.3226,0.0,0.0007,0.8491,1.1814,5234.0,1716.0
2015-12-07 16:00:00,0.0215,12.484,21.3226,95.4938,0.0,0.0007,0.8669,1.1836,5051.0,2069.0
2015-12-07 17:00:00,0.0475,11.704,2.3237,8.2043,0.0,0.0007,0.8822,1.186,4693.0,2625.0
2015-12-07 18:00:00,0.0271,11.32,0.0548,0.2496,0.0,0.0007,0.8727,1.1883,4223.0,3232.0
2015-12-07 19:00:00,0.0301,10.993,0.0,0.0,0.0,0.0007,0.8534,1.1902,3556.0,3854.0
2015-12-07 20:00:00,0.0367,10.703,0.0,0.0,0.0,0.0007,0.8504,1.1917,2475.0,4504.0
2015-12-07 21:00:00,0.0434,10.487,0.0,0.0,0.0,0.0007,0.8382,1.1926,1261.0,4925.0
2015-12-07 22:00:00,0.0506,10.351,0.0,0.0,0.0,0.0007,0.8448,1.1931,880.0,5236.0
2015-12-07 23:00:00,0.0518,10.2,0.0,0.0,0.0,0.0006,0.9165,1.1936,814.0,5353.0
2015-12-08 00:00:00,0.0456,10.035,0.0,0.0,0.0,0.0006,0.9059,1.194,322.0,3213.0
2015-12-08 01:00:00,0.041,9.853,0.0,0.0,0.0,0.0006,0.8659,1.1945,321.0,2967.0
2015-12-08 02:00:00,0.0326,9.67,0.0,0.0,0.0,0.0006,0.8321,1.1952,276.0,2689.0
2015-12-08 03:00:00,0.0345,9.449,0.0,0.0,0.0,0.0006,0.817,1.1959,176.0,2226.0
2015-12-08 04:00:00,0.0338,9.278,0.0,0.0,0.0,0.0006,0.8031,1.1967,112.0,1800.0
2015-12-08 05:00:00,0.0329,9.155,0.0,0.0,0.0,0.0006,0.802,1.1976,23.0,1456.0
2015-12-08 06:00:00,0.03,9.052,0.0,0.0,0.0,0.0006,0.8241,1.1985,19.0,1289.0
2015-12-08 07:00:00,0.0277,9.031,8.8767,28.206,0.0,0.0006,0.8182,1.1995,43.0,1255.0
2015-12-08 08:00:00,0.0233,10.233,83.7809,211.3051,0.0,0.0006,0.7508,1.2,409.0,1228.0
2015-12-08 09:00:00,0.0182,11.712,188.868,403.4293,0.0,0.0006,0.6673,1.1985,1193.0,1067.0
2015-12-08 10:00:00,0.0141,13.172,285.3827,544.5573,0.0,0.0006,0.6015,1.1942,2434.0,1107.0
2015-12-08 11:00:00,0.0117,14.502,347.5238,625.022,0.0,0.0005,0.5507,1.1894,3350.0,1459.0
2015-12-08 12:00:00,0.0125,15.336,361.6845,639.3439,0.0,0.0005,0.5422,1.1856,3965.0,2261.0
2015-12-08 13:00:00,0.0145,15.742,324.0143,586.5653,0.0,0.0004,0.5579,1.1829,4073.0,3128.0
2015-12-08 14:00:00,0.0169,15.685,239.7067,470.1955,0.0,0.0004,0.5878,1.1817,3844.0,3810.0
2015-12-08 15:00:00,0.0178,15.003,131.4686,298.2485,0.0,0.0004,0.5883,1.1822,3377.0,4319.0
2015-12-08 16:00:00,0.0236,13.158,32.6478,93.9798,0.0,0.0004,0.5944,1.1843,2820.0,4928.0
2015-12-08 17:00:00,0.0241,11.971,2.6374,8.1014,0.0,0.0004,0.6188,1.1872,2133.0,5784.0
2015-12-08 18:00:00,0.0171,11.371,0.0495,0.2388,0.0,0.0004,0.6325,1.1901,1658.0,6455.0
2015-12-08 19:00:00,0.0154,10.851,0.0,0.0,0.0,0.0004,0.6609,1.1926,1091.0,7651.0
2015-12-08 20:00:00,0.0137,10.456,0.0,0.0,0.0,0.0004,0.6996,1.1949,524.0,7581.0
2015-12-08 21:00:00,0.0116,10.128,0.0,0.0,0.0,0.0004,0.7023,1.1966,223.0,6779.0
2015-12-08 22:00:00,0.0099,9.775,0.0,0.0,0.0001,0.0004,0.7106,1.1979,113.0,5796.0
2015-12-08 23:00:00,0.0095,9.464,0.0,0.0,0.0002,0.0004,0.7095,1.1991,67.0,5565.0
2015-12-09 00:00:00,0.0081,9.214,0.0,0.0,0.0001,0.0005,0.6895,1.2002,419.0,4677.0
2015-12-09 01:00:00,0.0069,9.027,0.0,0.0,0.0002,0.0006,0.6755,1.2012,380.0,4724.0
2015-12-09 02:00:00,0.0069,8.906,0.0,0.0,0.0002,0.0007,0.6682,1.2023,327.0,4631.0
2015-12-09 03:00:00,0.006,8.796,0.0,0.0,0.0002,0.0008,0.6662,1.2033,240.0,4531.0
2015-12-09 04:00:00,0.0046,8.743,0.0,0.0,0.0001,0.0009,0.6826,1.2043,182.0,4090.0
2015-12-09 05:00:00,0.0039,8.662,0.0,0.0,0.0001,0.0009,0.6963,1.2053,80.0,3617.0
2015-12-09 06:00:00,0.0035,8.599,0.0,0.0,0.0001,0.001,0.6858,1.2064,66.0,3570.0
2015-12-09 07:00:00,0.0033,8.636,8.3974,27.4114,0.0001,0.001,0.6717,1.2075,63.0,3261.0
2015-12-09 08:00:00,0.0033,9.827,82.5812,209.3897,0.0001,0.001,0.6427,1.2077,162.0,3023.0
2015-12-09 09:00:00,0.0042,11.348,198.7354,401.4142,0.0,0.001,0.5917,1.2053,587.0,2684.0
2015-12-09 10:00:00,0.0082,12.904,313.058,542.4719,0.0,0.001,0.5751,1.2002,1222.0,2118.0
2015-12-09 11:00:00,0.0156,14.167,380.2043,622.9208,0.0,0.0009,0.5817,1.1952,1956.0,2097.0
2015-12-09 12:00:00,0.0189,15.002,391.1452,637.2014,0.0,0.0008,0.6237,1.191,2457.0,2212.0
2015-12-09 13:00:00,0.0196,15.375,343.7645,584.448,0.0,0.0007,0.6649,1.188,2979.0,2740.0
2015-12-09 14:00:00,0.0167,15.27,252.641,468.172,0.0,0.0006,0.7021,1.1867,3164.0,3396.0
2015-12-09 15:00:00,0.0098,14.536,132.7505,296.3323,0.0,0.0006,0.7013,1.1869,3125.0,4043.0
2015-12-09 16:00:00,0.0068,12.715,30.0641,92.5823,0.0,0.0006,0.7007,1.1884,3195.0,4683.0
2015-12-09 17:00:00,0.0047,11.656,2.0224,8.0083,0.0,0.0006,0.7098,1.1907,3106.0,5212.0
2015-12-09 18:00:00,0.0124,11.14,0.0428,0.2288,0.0,0.0006,0.7227,1.1929,2704.0,5244.0
2015-12-09 19:00:00,0.0133,10.629,0.0,0.0,0.0,0.0006,0.7365,1.1947,1910.0,5230.0
2015-12-09 20:00:00,0.0142,10.189,0.0,0.0,0.0,0.0006,0.7482,1.1964,736.0,4828.0
2015-12-09 21:00:00,0.0106,9.806,0.0,0.0,0.0,0.0006,0.7532,1.1977,447.0,4618.0
2015-12-09 22:00:00,0.0085,9.531,0.0,0.0,0.0,0.0006,0.7524,1.1987,420.0,4562.0
2015-12-09 23:00:00,0.0083,9.295,0.0,0.0,0.0,0.0006,0.742,1.1996,339.0,4681.0
2015-12-10 00:00:00,0.0093,9.109,0.0,0.0,0.0,0.0006,0.7452,1.2004,35.0,3182.0
2015-12-10 01:00:00,0.0097,8.95,0.0,0.0,0.0,0.0006,0.7541,1.2011,35.0,3397.0
2015-12-10 02:00:00,0.0121,8.854,0.0,0.0,0.0,0.0006,0.77,1.2017,34.0,3580.0
2015-12-10 03:00:00,0.0131,8.8,0.0,0.0,0.0,0.0006,0.7853,1.2022,35.0,3364.0
2015-12-10 04:00:00,0.0135,8.739,0.0,0.0,0.0,0.0006,0.8138,1.2027,35.0,3234.0
2015-12-10 05:00:00,0.0117,8.728,0.0,0.0,0.0,0.0006,0.8259,1.2034,35.0,3320.0
2015-12-10 06:00:00,0.0156,8.685,0.0,0.0,0.0,0.0006,0.8134,1.204,35.0,3370.0
2015-12-10 07:00:00,0.0143,8.704,7.3278,26.6815,0.0,0.0006,0.7953,1.2046,37.0,3326.0
2015-12-10 08:00:00,0.0129,9.702,70.2098,207.6096,0.0,0.0006,0.7805,1.2046,79.0,3365.0
2015-12-10 09:00:00,0.0146,11.072,163.125,399.5266,0.0,0.0006,0.7687,1.2029,536.0,3487.0
2015-12-10 10:00:00,0.0158,12.294,259.9468,540.5487,0.0,0.0006,0.7657,1.1994,1084.0,3672.0
2015-12-10 11:00:00,0.018,13.45,322.8678,620.9565,0.0,0.0005,0.7689,1.1948,1613.0,3935.0
2015-12-10 12:00:00,0.0145,14.194,332.9667,635.2177,0.0,0.0004,0.7572,1.1911,1957.0,4118.0
2015-12-10 13:00:00,0.0109,14.484,297.1608,582.4928,0.0,0.0004,0.751,1.1889,2021.0,4207.0
2015-12-10 14:00:00,0.0089,14.391,225.2294,466.301,0.0,0.0004,0.7615,1.188,2199.0,4370.0
2015-12-10 15:00:00,0.0074,13.716,129.6497,294.5283,0.0,0.0004,0.7794,1.1885,2098.0,4560.0
2015-12-10 16:00:00,0.007,12.133,36.8525,91.292,0.0,0.0004,0.7776,1.1901,1946.0,4838.0
2015-12-10 17:00:00,0.0072,11.097,4.074,7.9235,0.0,0.0004,0.7738,1.1923,1522.0,4936.0
2015-12-10 18:00:00,0.003,10.611,0.061,0.2199,0.0,0.0004,0.7731,1.1944,969.0,5460.0
2015-12-10 19:00:00,0.0038,10.187,0.0,0.0,0.0,0.0004,0.7651,1.1963,237.0,5993.0
2015-12-10 20:00:00,0.0046,9.796,0.0,0.0,0.0,0.0004,0.7654,1.1979,73.0,6685.0
2015-12-10 21:00:00,0.0038,9.42,0.0,0.0,0.0,0.0004,0.7724,1.1992,48.0,6793.0
2015-12-10 22:00:00,0.0038,9.103,0.0,0.0,0.0,0.0004,0.7483,1.2003,48.0,6996.0
2015-12-10 23:00:00,0.0054,8.81,0.0,0.0,0.0,0.0004,0.7028,1.2013,49.0,7207.0
2015-12-11 00:00:00,0.0041,8.54,0.0,0.0,0.0,0.0004,0.6579,1.2023,122.0,881.0
2015-12-11 01:00:00,0.0042,8.313,0.0,0.0,0.0,0.0004,0.6547,1.2032,122.0,951.0
2015-12-11 02:00:00,0.0046,8.217,0.0,0.0,0.0,0.0004,0.6697,1.2041,120.0,997.0
2015-12-11 03:00:00,0.0046,8.162,0.0,0.0,0.0,0.0004,0.6743,1.2048,120.0,1071.0
2015-12-11 04:00:00,0.0037,8.111,0.0,0.0,0.0,0.0004,0.678,1.2056,118.0,1081.0
2015-12-11 05:00:00,0.0023,8.086,0.0,0.0,0.0,0.0004,0.6983,1.2064,120.0,1081.0
2015-12-11 06:00:00,0.0015,8.07,0.0,0.0,0.0,0.0004,0.7256,1.2072,120.0,1285.0
2015-12-11 07:00:00,0.001,8.112,6.9947,26.0144,0.0,0.0004,0.7335,1.208,127.0,1507.0
2015-12-11 08:00:00,0.0008,9.075,72.0686,205.9594,0.0,0.0004,0.7193,1.2082,407.0,1846.0
2015-12-11 09:00:00,0.0009,10.474,176.5961,397.7957,0.0,0.0004,0.648,1.2059,1410.0,1927.0
2015-12-11 10:00:00,0.0011,11.839,288.6352,538.7665,0.0,0.0003,0.6055,1.2015,2574.0,1762.0
2015-12-11 11:00:00,0.0022,13.231,367.3164,619.1019,0.0,0.0003,0.5946,1.1958,3472.0,1672.0
2015-12-11 12:00:00,0.0018,14.273,396.1488,633.4325,0.0,0.0003,0.5932,1.1906,3680.0,1524.0
2015-12-11 13:00:00,0.0014,14.716,360.6233,580.7107,0.0,0.0002,0.6163,1.1873,3707.0,1256.0
2015-12-11 14:00:00,0.0009,14.626,264.9402,464.5608,0.0,0.0002,0.6624,1.1857,3654.0,967.0
2015-12-11 15:00:00,0.0005,13.826,142.7328,292.8897,0.0,0.0002,0.6942,1.1859,3431.0,753.0
2015-12-11 16:00:00,0.0002,11.972,36.1713,90.1118,0.0,0.0002,0.6996,1.1875,2793.0,701.0
2015-12-11 17:00:00,0.0004,10.825,3.8092,7.8472,0.0,0.0002,0.6961,1.1897,1370.0,639.0
2015-12-11 18:00:00,0.0006,10.273,0.0554,0.2118,0.0,0.0002,0.6803,1.1919,447.0,673.0
2015-12-11 19:00:00,0.0008,9.761,0.0,0.0,0.0,0.0002,0.6532,1.1938,200.0,679.0
2015-12-11 20:00:00,0.0013,9.285,0.0,0.0,0.0,0.0002,0.6132,1.1956,119.0,746.0
2015-12-11 21:00:00,0.0015,8.933,0.0,0.0,0.0,0.0002,0.6127,1.1971,83.0,898.0
2015-12-11 22:00:00,0.002,8.654,0.0,0.0,0.0,0.0002,0.652,1.1983,84.0,1091.0
2015-12-11 23:00:00,0.0021,8.454,0.0,0.0,0.0,0.0002,0.7148,1.1993,84.0,1166.0
2015-12-12 00:00:00,0.0035,8.248,0.0,0.0,0.0,0.0002,0.7531,1.2001,25.0,2781.0
2015-12-12 01:00:00,0.0044,8.117,0.0,0.0,0.0,0.0002,0.7837,1.2008,27.0,2906.0
2015-12-12 02:00:00,0.0035,8.008,0.0,0.0,0.0,0.0002,0.8165,1.2012,26.0,3115.0
2015-12-12 03:00:00,0.0054,7.922,0.0,0.0,0.0,0.0002,0.8214,1.2015,27.0,3181.0
2015-12-12 04:00:00,0.0073,7.814,0.0,0.0,0.0,0.0002,0.8089,1.2018,25.0,3022.0
2015-12-12 05:00:00,0.0096,7.703,0.0,0.0,0.0,0.0002,0.803,1.2022,24.0,2831.0
2015-12-12 06:00:00,0.0101,7.6,0.0,0.0,0.0,0.0002,0.7809,1.2028,22.0,2776.0
2015-12-12 07:00:00,0.0125,7.57,6.985,25.4134,0.0,0.0002,0.7442,1.2033,28.0,2813.0
2015-12-12 08:00:00,0.0151,8.623,74.4774,204.458,0.0,0.0002,0.7173,1.203,44.0,2928.0
2015-12-12 09:00:00,0.0202,10.144,175.0147,396.2162,0.0,0.0002,0.7165,1.2003,368.0,2866.0
2015-12-12 10:00:00,0.0217,11.575,270.9823,537.1206,0.0,0.0002,0.7014,1.1952,913.0,2629.0
2015-12-12 11:00:00,0.0257,12.802,335.3526,617.4628,0.0,0.0002,0.7091,1.1901,1397.0,2408.0
2015-12-12 12:00:00,0.0254,13.548,343.0099,631.7561,0.0,0.0002,0.734,1.1861,1710.0,2005.0
2015-12-12 13:00:00,0.0268,13.839,299.9966,579.0956,0.0,0.0001,0.7554,1.1835,1790.0,1719.0
2015-12-12 14:00:00,0.0227,13.714,217.64,462.9799,0.0,0.0001,0.7655,1.1823,1577.0,1508.0
2015-12-12 15:00:00,0.018,13.001,118.2412,291.3684,0.0,0.0001,0.7664,1.1826,1313.0,1353.0
2015-12-12 16:00:00,0.0159,11.454,31.3912,89.0358,0.0,0.0001,0.7688,1.1838,867.0,1203.0
2015-12-12 17:00:00,0.0159,10.559,3.8595,7.7788,0.0,0.0001,0.7734,1.1856,232.0,1256.0
2015-12-12 18:00:00,0.0205,10.146,0.0549,0.2046,0.0,0.0001,0.7687,1.1872,61.0,1401.0
2015-12-12 19:00:00,0.0191,9.807,0.0,0.0,0.0,0.0001,0.764,1.1888,53.0,1346.0
2015-12-12 20:00:00,0.0178,9.5,0.0,0.0,0.0,0.0001,0.7519,1.1901,47.0,1463.0
2015-12-12 21:00:00,0.0177,9.245,0.0,0.0,0.0,0.0001,0.734,1.191,24.0,1600.0
2015-12-12 22:00:00,0.0174,8.979,0.0,0.0,0.0,0.0001,0.6977,1.1917,22.0,1592.0
2015-12-12 23:00:00,0.0144,8.691,0.0,0.0,0.0,0.0001,0.6344,1.1923,22.0,1589.0
2015-12-13 00:00:00,0.0202,8.429,0.0,0.0,0.0,0.0001,0.5648,1.1927,22.0,1772.0
2015-12-13 01:00:00,0.0203,8.232,0.0,0.0,0.0,0.0001,0.5509,1.1931,22.0,1898.0
2015-12-13 02:00:00,0.024,8.044,0.0,0.0,0.0,0.0001,0.5593,1.1936,22.0,1999.0
2015-12-13 03:00:00,0.0284,7.836,0.0,0.0,0.0,0.0001,0.5896,1.1943,22.0,2194.0
2015-12-13 04:00:00,0.0311,7.625,0.0,0.0,0.0,0.0001,0.6117,1.1952,22.0,2319.0
2015-12-13 05:00:00,0.033,7.487,0.0,0.0,0.0,0.0001,0.6036,1.1962,22.0,2423.0
2015-12-13 06:00:00,0.0304,7.398,0.0,0.0,0.0,0.0001,0.597,1.1972,22.0,2674.0
2015-12-13 07:00:00,0.0266,7.388,6.2288,24.8722,0.0,0.0002,0.5989,1.1982,25.0,2955.0
2015-12-13 08:00:00,0.0228,8.351,73.3385,203.0879,0.0,0.0002,0.6013,1.1986,31.0,3016.0
2015-12-13 09:00:00,0.0178,9.853,179.867,394.7773,0.0,0.0001,0.5534,1.196,218.0,3011.0
2015-12-13 10:00:00,0.0235,11.591,284.6609,535.6303,0.0,0.0001,0.4775,1.1898,690.0,2991.0
2015-12-13 11:00:00,0.0229,12.956,359.8492,615.9539,0.0,0.0001,0.4118,1.1842,1183.0,3195.0
2015-12-13 12:00:00,0.0246,13.873,382.9614,630.2563,0.0,0.0001,0.3803,1.1796,1500.0,3569.0
2015-12-13 13:00:00,0.0215,14.286,343.0803,577.6129,0.0,0.0001,0.3788,1.1765,1441.0,4089.0
2015-12-13 14:00:00,0.0184,14.24,256.1502,461.5536,0.0,0.0001,0.3956,1.1749,1269.0,4447.0
2015-12-13 15:00:00,0.0179,13.494,135.6541,289.9995,0.0,0.0001,0.4442,1.1749,1001.0,4787.0
2015-12-13 16:00:00,0.0217,11.396,27.0138,88.0674,0.0,0.0001,0.5116,1.1764,468.0,5033.0
2015-12-13 17:00:00,0.0284,10.224,1.9106,7.719,0.0,0.0001,0.5638,1.1788,79.0,4997.0
2015-12-13 18:00:00,0.0382,9.813,0.0426,0.1981,0.0,0.0001,0.5765,1.1812,33.0,5385.0
2015-12-13 19:00:00,0.0492,9.464,0.0,0.0,0.0,0.0001,0.5864,1.1833,30.0,5885.0
2015-12-13 20:00:00,0.0488,9.098,0.0,0.0,0.0,0.0001,0.614,1.1851,30.0,6193.0
2015-12-13 21:00:00,0.0456,8.854,0.0,0.0,0.0,0.0001,0.6326,1.1865,20.0,6678.0
2015-12-13 22:00:00,0.0458,8.771,0.0,0.0,0.0,0.0001,0.6483,1.1873,20.0,7192.0
2015-12-13 23:00:00,0.0538,8.729,0.0,0.0,0.0,0.0001,0.6467,1.188,19.0,7571.0
2015-12-14 00:00:00,0.0621,8.634,0.0,0.0,0.0,0.0001,0.6656,1.1884,23.0,7653.0
2015-12-14 01:00:00,0.0614,8.477,0.0,0.0,0.0,0.0001,0.6821,1.1886,39.0,7727.0
2015-12-14 02:00:00,0.0479,8.346,0.0,0.0,0.0,0.0001,0.6719,1.1887,45.0,7855.0
2015-12-14 03:00:00,0.0342,8.262,0.0,0.0,0.0,0.0001,0.6557,1.1886,25.0,7931.0
2015-12-14 04:00:00,0.0315,8.257,0.0,0.0,0.0,0.0001,0.7188,1.1885,19.0,7987.0
2015-12-14 05:00:00,0.0301,8.322,0.0,0.0,0.0,0.0001,0.7585,1.1888,19.0,7811.0
2015-12-14 06:00:00,0.029,8.416,0.0,0.0,0.0,0.0001,0.7715,1.1892,19.0,7688.0
2015-12-14 07:00:00,0.0307,8.555,6.5152,24.3909,0.0,0.0001,0.7828,1.1897,24.0,7423.0
2015-12-14 08:00:00,0.0319,9.643,64.6868,201.8537,0.0,0.0001,0.7859,1.1897,30.0,7298.0
2015-12-14 09:00:00,0.0335,11.094,155.0177,393.4864,0.0,0.0001,0.7474,1.188,166.0,7210.0
2015-12-14 10:00:00,0.0327,12.635,245.1037,534.3121,0.0,0.0001,0.7109,1.1833,527.0,6789.0
2015-12-14 11:00:00,0.031,14.019,304.0033,614.6076,0.0,0.0001,0.7223,1.178,923.0,6724.0
2015-12-14 12:00:00,0.0285,14.954,324.4651,628.9444,0.0,0.0001,0.7346,1.1738,1148.0,7083.0
2015-12-14 13:00:00,0.0279,15.392,300.9543,576.2802,0.0,0.0001,0.7152,1.171,1319.0,7743.0
2015-12-14 14:00:00,0.0285,15.364,229.7437,460.267,0.0,0.0001,0.7296,1.1698,1291.0,8078.0
2015-12-14 15:00:00,0.0292,14.598,126.5471,288.7681,0.0,0.0001,0.7351,1.1701,930.0,8030.0
2015-12-14 16:00:00,0.0282,12.636,28.3896,87.2055,0.0,0.0001,0.7271,1.1719,442.0,7390.0
2015-12-14 17:00:00,0.0288,11.544,1.9033,7.6655,0.0,0.0001,0.712,1.1746,76.0,7033.0
2015-12-14 18:00:00,0.0529,11.141,0.0341,0.1924,0.0,0.0001,0.7208,1.1772,38.0,6874.0
2015-12-14 19:00:00,0.0494,10.792,0.0,0.0,0.0,0.0001,0.7562,1.1796,33.0,6732.0
2015-12-14 20:00:00,0.0469,10.506,0.0,0.0,0.0,0.0001,0.7569,1.1816,33.0,6918.0
2015-12-14 21:00:00,0.0366,10.272,0.0,0.0,0.0,0.0001,0.6788,1.1831,29.0,7019.0
2015-12-14 22:00:00,0.0259,10.008,0.0,0.0,0.0,0.0001,0.5432,1.1843,30.0,7052.0
2015-12-14 23:00:00,0.0269,9.701,0.0,0.0,0.0,0.0001,0.5492,1.1853,26.0,7500.0
2015-12-15 00:00:00,0.0273,9.462,0.0,0.0,0.0,0.0001,0.6028,1.1862,19.0,7694.0
2015-12-15 01:00:00,0.023,9.316,0.0,0.0,0.0,0.0001,0.7116,1.1871,19.0,7880.0
2015-12-15 02:00:00,0.0162,9.227,0.0,0.0,0.0,0.0001,0.8338,1.1879,19.0,8097.0
2015-12-15 03:00:00,0.018,9.151,0.0,0.0,0.0,0.0001,0.8577,1.1884,19.0,8124.0
2015-12-15 04:00:00,0.0135,9.095,0.0,0.0,0.0,0.0001,0.8245,1.1888,19.0,8372.0
2015-12-15 05:00:00,0.0108,9.072,0.0,0.0,0.0,0.0001,0.7684,1.1894,20.0,8493.0
